"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+2.50000000000E+008, -2.72161296384E+000, +0.00000000000E+000
+2.50625000000E+008, -2.82808526650E+000, +0.00000000000E+000
+2.51250000000E+008, -2.73902945694E+000, +0.00000000000E+000
+2.51875000000E+008, -2.83751032956E+000, +0.00000000000E+000
+2.52500000000E+008, -2.79803582374E+000, +0.00000000000E+000
+2.53125000000E+008, -2.83986552798E+000, +0.00000000000E+000
+2.53750000000E+008, -2.80321450897E+000, +0.00000000000E+000
+2.54375000000E+008, -2.83429664284E+000, +0.00000000000E+000
+2.55000000000E+008, -2.79598911085E+000, +0.00000000000E+000
+2.55625000000E+008, -2.80436247745E+000, +0.00000000000E+000
+2.56250000000E+008, -2.81756861232E+000, +0.00000000000E+000
+2.56875000000E+008, -2.83120225203E+000, +0.00000000000E+000
+2.57500000000E+008, -2.90503815030E+000, +0.00000000000E+000
+2.58125000000E+008, -2.82220149746E+000, +0.00000000000E+000
+2.58750000000E+008, -2.89809291646E+000, +0.00000000000E+000
+2.59375000000E+008, -2.94312896784E+000, +0.00000000000E+000
+2.60000000000E+008, -2.89649286092E+000, +0.00000000000E+000
+2.60625000000E+008, -2.86058152773E+000, +0.00000000000E+000
+2.61250000000E+008, -2.84466591688E+000, +0.00000000000E+000
+2.61875000000E+008, -2.89106590070E+000, +0.00000000000E+000
+2.62500000000E+008, -2.93792744281E+000, +0.00000000000E+000
+2.63125000000E+008, -2.88983063690E+000, +0.00000000000E+000
+2.63750000000E+008, -2.93116433033E+000, +0.00000000000E+000
+2.64375000000E+008, -2.99751714864E+000, +0.00000000000E+000
+2.65000000000E+008, -2.90588893679E+000, +0.00000000000E+000
+2.65625000000E+008, -2.98295563153E+000, +0.00000000000E+000
+2.66250000000E+008, -2.97582459072E+000, +0.00000000000E+000
+2.66875000000E+008, -2.98095640697E+000, +0.00000000000E+000
+2.67500000000E+008, -3.03160519323E+000, +0.00000000000E+000
+2.68125000000E+008, -2.98924860240E+000, +0.00000000000E+000
+2.68750000000E+008, -3.03431461527E+000, +0.00000000000E+000
+2.69375000000E+008, -3.06976297231E+000, +0.00000000000E+000
+2.70000000000E+008, -3.04345088373E+000, +0.00000000000E+000
+2.70625000000E+008, -3.00690894119E+000, +0.00000000000E+000
+2.71250000000E+008, -3.04503758691E+000, +0.00000000000E+000
+2.71875000000E+008, -3.02319292937E+000, +0.00000000000E+000
+2.72500000000E+008, -3.05409213679E+000, +0.00000000000E+000
+2.73125000000E+008, -2.99865775921E+000, +0.00000000000E+000
+2.73750000000E+008, -3.03960581850E+000, +0.00000000000E+000
+2.74375000000E+008, -3.14486145878E+000, +0.00000000000E+000
+2.75000000000E+008, -3.12029124956E+000, +0.00000000000E+000
+2.75625000000E+008, -3.09045436411E+000, +0.00000000000E+000
+2.76250000000E+008, -3.14849251330E+000, +0.00000000000E+000
+2.76875000000E+008, -3.21936335700E+000, +0.00000000000E+000
+2.77500000000E+008, -3.11954054822E+000, +0.00000000000E+000
+2.78125000000E+008, -3.16583633442E+000, +0.00000000000E+000
+2.78750000000E+008, -3.16491593998E+000, +0.00000000000E+000
+2.79375000000E+008, -3.12768592738E+000, +0.00000000000E+000
+2.80000000000E+008, -3.16846468769E+000, +0.00000000000E+000
+2.80625000000E+008, -3.20057567195E+000, +0.00000000000E+000
+2.81250000000E+008, -3.16329093106E+000, +0.00000000000E+000
+2.81875000000E+008, -3.20933571889E+000, +0.00000000000E+000
+2.82500000000E+008, -3.20967013901E+000, +0.00000000000E+000
+2.83125000000E+008, -3.18028971841E+000, +0.00000000000E+000
+2.83750000000E+008, -3.21435750880E+000, +0.00000000000E+000
+2.84375000000E+008, -3.25954078888E+000, +0.00000000000E+000
+2.85000000000E+008, -3.26151679991E+000, +0.00000000000E+000
+2.85625000000E+008, -3.22336878988E+000, +0.00000000000E+000
+2.86250000000E+008, -3.29204601316E+000, +0.00000000000E+000
+2.86875000000E+008, -3.24527043070E+000, +0.00000000000E+000
+2.87500000000E+008, -3.30819433937E+000, +0.00000000000E+000
+2.88125000000E+008, -3.33829083610E+000, +0.00000000000E+000
+2.88750000000E+008, -3.29408713778E+000, +0.00000000000E+000
+2.89375000000E+008, -3.27388467392E+000, +0.00000000000E+000
+2.90000000000E+008, -3.31021867485E+000, +0.00000000000E+000
+2.90625000000E+008, -3.36856610871E+000, +0.00000000000E+000
+2.91250000000E+008, -3.33724742675E+000, +0.00000000000E+000
+2.91875000000E+008, -3.39984329611E+000, +0.00000000000E+000
+2.92500000000E+008, -3.38989672517E+000, +0.00000000000E+000
+2.93125000000E+008, -3.38753850925E+000, +0.00000000000E+000
+2.93750000000E+008, -3.39535921652E+000, +0.00000000000E+000
+2.94375000000E+008, -3.38653242294E+000, +0.00000000000E+000
+2.95000000000E+008, -3.43110699681E+000, +0.00000000000E+000
+2.95625000000E+008, -3.42975153443E+000, +0.00000000000E+000
+2.96250000000E+008, -3.42142555754E+000, +0.00000000000E+000
+2.96875000000E+008, -3.45922053980E+000, +0.00000000000E+000
+2.97500000000E+008, -3.45313791363E+000, +0.00000000000E+000
+2.98125000000E+008, -3.49750342382E+000, +0.00000000000E+000
+2.98750000000E+008, -3.47498552258E+000, +0.00000000000E+000
+2.99375000000E+008, -3.46245223104E+000, +0.00000000000E+000
+3.00000000000E+008, -3.49028093449E+000, +0.00000000000E+000
+3.00625000000E+008, -3.46932063801E+000, +0.00000000000E+000
+3.01250000000E+008, -3.45780157802E+000, +0.00000000000E+000
+3.01875000000E+008, -3.54048757584E+000, +0.00000000000E+000
+3.02500000000E+008, -3.55431383009E+000, +0.00000000000E+000
+3.03125000000E+008, -3.59420436524E+000, +0.00000000000E+000
+3.03750000000E+008, -3.56299230702E+000, +0.00000000000E+000
+3.04375000000E+008, -3.56911304257E+000, +0.00000000000E+000
+3.05000000000E+008, -3.56456659478E+000, +0.00000000000E+000
+3.05625000000E+008, -3.59445505223E+000, +0.00000000000E+000
+3.06250000000E+008, -3.59115340783E+000, +0.00000000000E+000
+3.06875000000E+008, -3.63108734634E+000, +0.00000000000E+000
+3.07500000000E+008, -3.61737781245E+000, +0.00000000000E+000
+3.08125000000E+008, -3.68851105652E+000, +0.00000000000E+000
+3.08750000000E+008, -3.69006321726E+000, +0.00000000000E+000
+3.09375000000E+008, -3.70828535772E+000, +0.00000000000E+000
+3.10000000000E+008, -3.71746920335E+000, +0.00000000000E+000
+3.10625000000E+008, -3.70270500318E+000, +0.00000000000E+000
+3.11250000000E+008, -3.70975752630E+000, +0.00000000000E+000
+3.11875000000E+008, -3.75553326941E+000, +0.00000000000E+000
+3.12500000000E+008, -3.76007806292E+000, +0.00000000000E+000
+3.13125000000E+008, -3.78131707249E+000, +0.00000000000E+000
+3.13750000000E+008, -3.76997617824E+000, +0.00000000000E+000
+3.14375000000E+008, -3.73735747012E+000, +0.00000000000E+000
+3.15000000000E+008, -3.73564118595E+000, +0.00000000000E+000
+3.15625000000E+008, -3.80352525490E+000, +0.00000000000E+000
