"# Channel 1"
"# Trace 3"
Frequency, Formatted Data, Formatted Data
+2.50000000000E+008, -6.38886380501E+001, +0.00000000000E+000
+2.50625000000E+008, -5.07799913739E+001, +0.00000000000E+000
+2.51250000000E+008, -5.53879374573E+001, +0.00000000000E+000
+2.51875000000E+008, -5.05894688675E+001, +0.00000000000E+000
+2.52500000000E+008, -5.19770873342E+001, +0.00000000000E+000
+2.53125000000E+008, -5.54215756050E+001, +0.00000000000E+000
+2.53750000000E+008, -5.97859216137E+001, +0.00000000000E+000
+2.54375000000E+008, -5.57814034518E+001, +0.00000000000E+000
+2.55000000000E+008, -6.11830094507E+001, +0.00000000000E+000
+2.55625000000E+008, -5.90200912167E+001, +0.00000000000E+000
+2.56250000000E+008, -4.80639845247E+001, +0.00000000000E+000
+2.56875000000E+008, -5.04827546466E+001, +0.00000000000E+000
+2.57500000000E+008, -5.75252837064E+001, +0.00000000000E+000
+2.58125000000E+008, -6.04545053375E+001, +0.00000000000E+000
+2.58750000000E+008, -6.83246220539E+001, +0.00000000000E+000
+2.59375000000E+008, -5.04432101701E+001, +0.00000000000E+000
+2.60000000000E+008, -4.88305705817E+001, +0.00000000000E+000
+2.60625000000E+008, -4.99851818320E+001, +0.00000000000E+000
+2.61250000000E+008, -6.07116730704E+001, +0.00000000000E+000
+2.61875000000E+008, -5.42169930747E+001, +0.00000000000E+000
+2.62500000000E+008, -5.92475872064E+001, +0.00000000000E+000
+2.63125000000E+008, -6.45039044512E+001, +0.00000000000E+000
+2.63750000000E+008, -6.39304228777E+001, +0.00000000000E+000
+2.64375000000E+008, -5.85074859499E+001, +0.00000000000E+000
+2.65000000000E+008, -5.33356556086E+001, +0.00000000000E+000
+2.65625000000E+008, -5.04303079158E+001, +0.00000000000E+000
+2.66250000000E+008, -9.41187021094E+001, +0.00000000000E+000
+2.66875000000E+008, -5.96506461754E+001, +0.00000000000E+000
+2.67500000000E+008, -6.09858935555E+001, +0.00000000000E+000
+2.68125000000E+008, -5.70558400201E+001, +0.00000000000E+000
+2.68750000000E+008, -5.64845195051E+001, +0.00000000000E+000
+2.69375000000E+008, -6.74967543895E+001, +0.00000000000E+000
+2.70000000000E+008, -5.53078421405E+001, +0.00000000000E+000
+2.70625000000E+008, -5.83642961834E+001, +0.00000000000E+000
+2.71250000000E+008, -6.04534919564E+001, +0.00000000000E+000
+2.71875000000E+008, -5.06046875402E+001, +0.00000000000E+000
+2.72500000000E+008, -5.39740960540E+001, +0.00000000000E+000
+2.73125000000E+008, -6.63449108810E+001, +0.00000000000E+000
+2.73750000000E+008, -5.98685614882E+001, +0.00000000000E+000
+2.74375000000E+008, -6.08635897520E+001, +0.00000000000E+000
+2.75000000000E+008, -4.90990500860E+001, +0.00000000000E+000
+2.75625000000E+008, -5.48503242348E+001, +0.00000000000E+000
+2.76250000000E+008, -5.07199674379E+001, +0.00000000000E+000
+2.76875000000E+008, -6.77010662549E+001, +0.00000000000E+000
+2.77500000000E+008, -5.23082067389E+001, +0.00000000000E+000
+2.78125000000E+008, -5.07150123419E+001, +0.00000000000E+000
+2.78750000000E+008, -5.89354428830E+001, +0.00000000000E+000
+2.79375000000E+008, -5.95553167974E+001, +0.00000000000E+000
+2.80000000000E+008, -5.48053914477E+001, +0.00000000000E+000
+2.80625000000E+008, -4.82172425026E+001, +0.00000000000E+000
+2.81250000000E+008, -5.50570056996E+001, +0.00000000000E+000
+2.81875000000E+008, -6.10209712702E+001, +0.00000000000E+000
+2.82500000000E+008, -5.42520700260E+001, +0.00000000000E+000
+2.83125000000E+008, -7.10541562783E+001, +0.00000000000E+000
+2.83750000000E+008, -5.45533095245E+001, +0.00000000000E+000
+2.84375000000E+008, -5.75854836782E+001, +0.00000000000E+000
+2.85000000000E+008, -5.51212606712E+001, +0.00000000000E+000
+2.85625000000E+008, -5.47218870865E+001, +0.00000000000E+000
+2.86250000000E+008, -5.62051693995E+001, +0.00000000000E+000
+2.86875000000E+008, -6.74008828566E+001, +0.00000000000E+000
+2.87500000000E+008, -5.89975915609E+001, +0.00000000000E+000
+2.88125000000E+008, -5.58009385203E+001, +0.00000000000E+000
+2.88750000000E+008, -5.79641380694E+001, +0.00000000000E+000
+2.89375000000E+008, -6.25384721756E+001, +0.00000000000E+000
+2.90000000000E+008, -5.44274816162E+001, +0.00000000000E+000
+2.90625000000E+008, -4.93363058191E+001, +0.00000000000E+000
+2.91250000000E+008, -5.60338222607E+001, +0.00000000000E+000
+2.91875000000E+008, -5.77324880164E+001, +0.00000000000E+000
+2.92500000000E+008, -5.08538665395E+001, +0.00000000000E+000
+2.93125000000E+008, -5.03623724657E+001, +0.00000000000E+000
+2.93750000000E+008, -5.59206794558E+001, +0.00000000000E+000
+2.94375000000E+008, -5.75587006956E+001, +0.00000000000E+000
+2.95000000000E+008, -7.20481119743E+001, +0.00000000000E+000
+2.95625000000E+008, -5.48496717840E+001, +0.00000000000E+000
+2.96250000000E+008, -5.49518885620E+001, +0.00000000000E+000
+2.96875000000E+008, -5.42431609683E+001, +0.00000000000E+000
+2.97500000000E+008, -5.92341266240E+001, +0.00000000000E+000
+2.98125000000E+008, -5.21332645385E+001, +0.00000000000E+000
+2.98750000000E+008, -4.87580725817E+001, +0.00000000000E+000
+2.99375000000E+008, -5.19038296082E+001, +0.00000000000E+000
+3.00000000000E+008, -5.50930174422E+001, +0.00000000000E+000
+3.00625000000E+008, -6.44620154005E+001, +0.00000000000E+000
+3.01250000000E+008, -6.04558724053E+001, +0.00000000000E+000
+3.01875000000E+008, -5.30953777120E+001, +0.00000000000E+000
+3.02500000000E+008, -5.58281312989E+001, +0.00000000000E+000
+3.03125000000E+008, -5.46203739479E+001, +0.00000000000E+000
+3.03750000000E+008, -4.83425935705E+001, +0.00000000000E+000
+3.04375000000E+008, -4.82496553401E+001, +0.00000000000E+000
+3.05000000000E+008, -5.66371088094E+001, +0.00000000000E+000
+3.05625000000E+008, -5.42620273050E+001, +0.00000000000E+000
+3.06250000000E+008, -6.11744623141E+001, +0.00000000000E+000
+3.06875000000E+008, -5.32079615889E+001, +0.00000000000E+000
+3.07500000000E+008, -5.39010676917E+001, +0.00000000000E+000
+3.08125000000E+008, -4.85613467536E+001, +0.00000000000E+000
+3.08750000000E+008, -5.34011662695E+001, +0.00000000000E+000
+3.09375000000E+008, -4.98459218749E+001, +0.00000000000E+000
+3.10000000000E+008, -6.24901769200E+001, +0.00000000000E+000
+3.10625000000E+008, -7.92756217763E+001, +0.00000000000E+000
+3.11250000000E+008, -5.34899692953E+001, +0.00000000000E+000
+3.11875000000E+008, -5.12466266051E+001, +0.00000000000E+000
+3.12500000000E+008, -5.02005614189E+001, +0.00000000000E+000
+3.13125000000E+008, -5.26025560817E+001, +0.00000000000E+000
+3.13750000000E+008, -6.23959757097E+001, +0.00000000000E+000
+3.14375000000E+008, -4.93060839608E+001, +0.00000000000E+000
+3.15000000000E+008, -5.11049379489E+001, +0.00000000000E+000
+3.15625000000E+008, -5.39240628250E+001, +0.00000000000E+000
+3.16250000000E+008, -5.31808597335E+001, +0.00000000000E+000
+3.16875000000E+008, -4.88613538876E+001, +0.00000000000E+000
+3.17500000000E+008, -5.32872151853E+001, +0.00000000000E+000
+3.18125000000E+008, -4.82647382113E+001, +0.00000000000E+000
+3.18750000000E+008, -6.28910047468E+001, +0.00000000000E+000
+3.19375000000E+008, -5.15967032640E+001, +0.00000000000E+000
+3.20000000000E+008, -4.83631810454E+001, +0.00000000000E+000
+3.20625000000E+008, -5.69275539080E+001, +0.00000000000E+000
+3.21250000000E+008, -5.09980636936E+001, +0.00000000000E+000
+3.21875000000E+008, -5.58971663726E+001, +0.00000000000E+000
+3.22500000000E+008, -4.84643691058E+001, +0.00000000000E+000
+3.23125000000E+008, -5.25582812819E+001, +0.00000000000E+000
+3.23750000000E+008, -4.73942030393E+001, +0.00000000000E+000
+3.24375000000E+008, -5.19210613129E+001, +0.00000000000E+000
+3.25000000000E+008, -5.10615488580E+001, +0.00000000000E+000
+3.25625000000E+008, -4.80967579840E+001, +0.00000000000E+000
+3.26250000000E+008, -4.47060573841E+001, +0.00000000000E+000
+3.26875000000E+008, -4.93612870734E+001, +0.00000000000E+000
+3.27500000000E+008, -4.90624921358E+001, +0.00000000000E+000
+3.28125000000E+008, -5.18968495815E+001, +0.00000000000E+000
+3.28750000000E+008, -5.10303035559E+001, +0.00000000000E+000
+3.29375000000E+008, -4.91466781668E+001, +0.00000000000E+000
+3.30000000000E+008, -5.03564306070E+001, +0.00000000000E+000
+3.30625000000E+008, -5.18681864192E+001, +0.00000000000E+000
+3.31250000000E+008, -6.08982592765E+001, +0.00000000000E+000
+3.31875000000E+008, -5.16966322796E+001, +0.00000000000E+000
+3.32500000000E+008, -5.26645292025E+001, +0.00000000000E+000
+3.33125000000E+008, -4.76267125816E+001, +0.00000000000E+000
+3.33750000000E+008, -5.33101203945E+001, +0.00000000000E+000
+3.34375000000E+008, -5.27128127443E+001, +0.00000000000E+000
+3.35000000000E+008, -4.37644815379E+001, +0.00000000000E+000
+3.35625000000E+008, -4.86046882160E+001, +0.00000000000E+000
+3.36250000000E+008, -5.11241944733E+001, +0.00000000000E+000
+3.36875000000E+008, -5.34552233474E+001, +0.00000000000E+000
+3.37500000000E+008, -4.96100024913E+001, +0.00000000000E+000
+3.38125000000E+008, -4.78917999687E+001, +0.00000000000E+000
+3.38750000000E+008, -4.64486449369E+001, +0.00000000000E+000
+3.39375000000E+008, -4.57248855122E+001, +0.00000000000E+000
+3.40000000000E+008, -5.32485909723E+001, +0.00000000000E+000
+3.40625000000E+008, -4.73220176614E+001, +0.00000000000E+000
+3.41250000000E+008, -4.89855791199E+001, +0.00000000000E+000
+3.41875000000E+008, -4.54538040062E+001, +0.00000000000E+000
+3.42500000000E+008, -5.32886102647E+001, +0.00000000000E+000
+3.43125000000E+008, -4.64613852323E+001, +0.00000000000E+000
+3.43750000000E+008, -4.41462743731E+001, +0.00000000000E+000
+3.44375000000E+008, -5.20397365094E+001, +0.00000000000E+000
+3.45000000000E+008, -6.59890650210E+001, +0.00000000000E+000
+3.45625000000E+008, -4.76170970225E+001, +0.00000000000E+000
+3.46250000000E+008, -4.90494664547E+001, +0.00000000000E+000
+3.46875000000E+008, -5.12860199767E+001, +0.00000000000E+000
+3.47500000000E+008, -4.82268581836E+001, +0.00000000000E+000
+3.48125000000E+008, -4.41305591797E+001, +0.00000000000E+000
+3.48750000000E+008, -5.11549387046E+001, +0.00000000000E+000
+3.49375000000E+008, -4.76246560427E+001, +0.00000000000E+000
+3.50000000000E+008, -4.60680072694E+001, +0.00000000000E+000
+3.50625000000E+008, -5.36692435553E+001, +0.00000000000E+000
+3.51250000000E+008, -4.50665098342E+001, +0.00000000000E+000
+3.51875000000E+008, -4.57593375902E+001, +0.00000000000E+000
+3.52500000000E+008, -4.64928931855E+001, +0.00000000000E+000
+3.53125000000E+008, -4.78541687353E+001, +0.00000000000E+000
+3.53750000000E+008, -4.57209785563E+001, +0.00000000000E+000
+3.54375000000E+008, -4.59236417629E+001, +0.00000000000E+000
+3.55000000000E+008, -4.33973417444E+001, +0.00000000000E+000
+3.55625000000E+008, -4.34195655814E+001, +0.00000000000E+000
+3.56250000000E+008, -4.25605349021E+001, +0.00000000000E+000
+3.56875000000E+008, -4.59990579329E+001, +0.00000000000E+000
+3.57500000000E+008, -4.33547689370E+001, +0.00000000000E+000
+3.58125000000E+008, -4.91919455768E+001, +0.00000000000E+000
+3.58750000000E+008, -4.69521860602E+001, +0.00000000000E+000
+3.59375000000E+008, -4.28238002727E+001, +0.00000000000E+000
+3.60000000000E+008, -4.21641344692E+001, +0.00000000000E+000
+3.60625000000E+008, -4.29874285636E+001, +0.00000000000E+000
+3.61250000000E+008, -4.47347175359E+001, +0.00000000000E+000
+3.61875000000E+008, -4.35973875689E+001, +0.00000000000E+000
+3.62500000000E+008, -5.21902452485E+001, +0.00000000000E+000
+3.63125000000E+008, -4.39676530961E+001, +0.00000000000E+000
+3.63750000000E+008, -4.24248700953E+001, +0.00000000000E+000
+3.64375000000E+008, -4.52847037886E+001, +0.00000000000E+000
+3.65000000000E+008, -4.49698176075E+001, +0.00000000000E+000
+3.65625000000E+008, -4.60232858808E+001, +0.00000000000E+000
+3.66250000000E+008, -5.01536379108E+001, +0.00000000000E+000
+3.66875000000E+008, -4.54457459655E+001, +0.00000000000E+000
+3.67500000000E+008, -4.44231208185E+001, +0.00000000000E+000
+3.68125000000E+008, -4.18942978086E+001, +0.00000000000E+000
+3.68750000000E+008, -4.66730984454E+001, +0.00000000000E+000
+3.69375000000E+008, -4.78202464535E+001, +0.00000000000E+000
+3.70000000000E+008, -4.31640158924E+001, +0.00000000000E+000
+3.70625000000E+008, -4.66787026005E+001, +0.00000000000E+000
+3.71250000000E+008, -4.39311902056E+001, +0.00000000000E+000
+3.71875000000E+008, -4.31122231900E+001, +0.00000000000E+000
+3.72500000000E+008, -4.39302652962E+001, +0.00000000000E+000
+3.73125000000E+008, -4.63632398326E+001, +0.00000000000E+000
+3.73750000000E+008, -4.25415616131E+001, +0.00000000000E+000
+3.74375000000E+008, -4.48820217661E+001, +0.00000000000E+000
+3.75000000000E+008, -4.42914403043E+001, +0.00000000000E+000
+3.75625000000E+008, -4.51052751221E+001, +0.00000000000E+000
+3.76250000000E+008, -4.35309038413E+001, +0.00000000000E+000
+3.76875000000E+008, -4.32190336016E+001, +0.00000000000E+000
+3.77500000000E+008, -4.36812467130E+001, +0.00000000000E+000
+3.78125000000E+008, -4.53170282322E+001, +0.00000000000E+000
+3.78750000000E+008, -4.35495058757E+001, +0.00000000000E+000
+3.79375000000E+008, -4.25619345180E+001, +0.00000000000E+000
+3.80000000000E+008, -4.26302512444E+001, +0.00000000000E+000
+3.80625000000E+008, -4.46011125440E+001, +0.00000000000E+000
+3.81250000000E+008, -4.66052915787E+001, +0.00000000000E+000
+3.81875000000E+008, -4.24183819492E+001, +0.00000000000E+000
+3.82500000000E+008, -4.43803812390E+001, +0.00000000000E+000
+3.83125000000E+008, -4.55816078051E+001, +0.00000000000E+000
+3.83750000000E+008, -4.12988081788E+001, +0.00000000000E+000
+3.84375000000E+008, -4.22084830187E+001, +0.00000000000E+000
+3.85000000000E+008, -4.61252380245E+001, +0.00000000000E+000
+3.85625000000E+008, -4.51731402329E+001, +0.00000000000E+000
+3.86250000000E+008, -4.32769134608E+001, +0.00000000000E+000
+3.86875000000E+008, -4.39712274182E+001, +0.00000000000E+000
+3.87500000000E+008, -4.13843695956E+001, +0.00000000000E+000
+3.88125000000E+008, -4.30505891236E+001, +0.00000000000E+000
+3.88750000000E+008, -4.25809607000E+001, +0.00000000000E+000
+3.89375000000E+008, -4.15846126017E+001, +0.00000000000E+000
+3.90000000000E+008, -4.29052851654E+001, +0.00000000000E+000
+3.90625000000E+008, -4.36369811862E+001, +0.00000000000E+000
+3.91250000000E+008, -4.11594681623E+001, +0.00000000000E+000
+3.91875000000E+008, -4.45805738481E+001, +0.00000000000E+000
+3.92500000000E+008, -4.38708003586E+001, +0.00000000000E+000
+3.93125000000E+008, -4.27078880190E+001, +0.00000000000E+000
+3.93750000000E+008, -4.59068531325E+001, +0.00000000000E+000
+3.94375000000E+008, -4.35726386982E+001, +0.00000000000E+000
+3.95000000000E+008, -4.01511997763E+001, +0.00000000000E+000
+3.95625000000E+008, -4.27198146205E+001, +0.00000000000E+000
+3.96250000000E+008, -4.43306658236E+001, +0.00000000000E+000
+3.96875000000E+008, -4.18262173955E+001, +0.00000000000E+000
+3.97500000000E+008, -4.08783559892E+001, +0.00000000000E+000
+3.98125000000E+008, -4.52708798281E+001, +0.00000000000E+000
+3.98750000000E+008, -4.15910681389E+001, +0.00000000000E+000
+3.99375000000E+008, -4.13157192543E+001, +0.00000000000E+000
+4.00000000000E+008, -4.43256998566E+001, +0.00000000000E+000
+4.00625000000E+008, -4.13674094832E+001, +0.00000000000E+000
+4.01250000000E+008, -4.32393336709E+001, +0.00000000000E+000
+4.01875000000E+008, -4.19541918709E+001, +0.00000000000E+000
+4.02500000000E+008, -4.36945564842E+001, +0.00000000000E+000
+4.03125000000E+008, -4.34535389572E+001, +0.00000000000E+000
+4.03750000000E+008, -4.22006008533E+001, +0.00000000000E+000
+4.04375000000E+008, -4.58494781857E+001, +0.00000000000E+000
+4.05000000000E+008, -4.02669134420E+001, +0.00000000000E+000
+4.05625000000E+008, -4.42735759075E+001, +0.00000000000E+000
+4.06250000000E+008, -4.19120429485E+001, +0.00000000000E+000
+4.06875000000E+008, -4.35208007466E+001, +0.00000000000E+000
+4.07500000000E+008, -4.04266667575E+001, +0.00000000000E+000
+4.08125000000E+008, -4.10759995689E+001, +0.00000000000E+000
+4.08750000000E+008, -4.44180519040E+001, +0.00000000000E+000
