"# Channel 1"
"# Trace 4"
Frequency, Formatted Data, Formatted Data
+2.50000000000E+008, -2.33446320261E+001, +0.00000000000E+000
+2.50625000000E+008, -2.33227760044E+001, +0.00000000000E+000
+2.51250000000E+008, -2.33056369916E+001, +0.00000000000E+000
+2.51875000000E+008, -2.32849817831E+001, +0.00000000000E+000
+2.52500000000E+008, -2.32689810880E+001, +0.00000000000E+000
+2.53125000000E+008, -2.32482857027E+001, +0.00000000000E+000
+2.53750000000E+008, -2.32150967647E+001, +0.00000000000E+000
+2.54375000000E+008, -2.31945512213E+001, +0.00000000000E+000
+2.55000000000E+008, -2.31701411504E+001, +0.00000000000E+000
+2.55625000000E+008, -2.31533793928E+001, +0.00000000000E+000
+2.56250000000E+008, -2.31280331561E+001, +0.00000000000E+000
+2.56875000000E+008, -2.30931070452E+001, +0.00000000000E+000
+2.57500000000E+008, -2.30958391491E+001, +0.00000000000E+000
+2.58125000000E+008, -2.30823862763E+001, +0.00000000000E+000
+2.58750000000E+008, -2.30531498156E+001, +0.00000000000E+000
+2.59375000000E+008, -2.30472615640E+001, +0.00000000000E+000
+2.60000000000E+008, -2.29956776420E+001, +0.00000000000E+000
+2.60625000000E+008, -2.29774923748E+001, +0.00000000000E+000
+2.61250000000E+008, -2.29761513460E+001, +0.00000000000E+000
+2.61875000000E+008, -2.29549358421E+001, +0.00000000000E+000
+2.62500000000E+008, -2.29412463928E+001, +0.00000000000E+000
+2.63125000000E+008, -2.28918035142E+001, +0.00000000000E+000
+2.63750000000E+008, -2.28941876102E+001, +0.00000000000E+000
+2.64375000000E+008, -2.28770329823E+001, +0.00000000000E+000
+2.65000000000E+008, -2.28601980804E+001, +0.00000000000E+000
+2.65625000000E+008, -2.28248306519E+001, +0.00000000000E+000
+2.66250000000E+008, -2.28137147606E+001, +0.00000000000E+000
+2.66875000000E+008, -2.28194581260E+001, +0.00000000000E+000
+2.67500000000E+008, -2.27831863393E+001, +0.00000000000E+000
+2.68125000000E+008, -2.27618084259E+001, +0.00000000000E+000
+2.68750000000E+008, -2.27588942282E+001, +0.00000000000E+000
+2.69375000000E+008, -2.27246541467E+001, +0.00000000000E+000
+2.70000000000E+008, -2.27084920983E+001, +0.00000000000E+000
+2.70625000000E+008, -2.26906775269E+001, +0.00000000000E+000
+2.71250000000E+008, -2.26656147975E+001, +0.00000000000E+000
+2.71875000000E+008, -2.26502126945E+001, +0.00000000000E+000
+2.72500000000E+008, -2.26393729473E+001, +0.00000000000E+000
+2.73125000000E+008, -2.26127492016E+001, +0.00000000000E+000
+2.73750000000E+008, -2.25899367516E+001, +0.00000000000E+000
+2.74375000000E+008, -2.25754066447E+001, +0.00000000000E+000
+2.75000000000E+008, -2.25599999917E+001, +0.00000000000E+000
+2.75625000000E+008, -2.25427858374E+001, +0.00000000000E+000
+2.76250000000E+008, -2.25305544780E+001, +0.00000000000E+000
+2.76875000000E+008, -2.25068274551E+001, +0.00000000000E+000
+2.77500000000E+008, -2.24886671963E+001, +0.00000000000E+000
+2.78125000000E+008, -2.24743580938E+001, +0.00000000000E+000
+2.78750000000E+008, -2.24487428627E+001, +0.00000000000E+000
+2.79375000000E+008, -2.24352356812E+001, +0.00000000000E+000
+2.80000000000E+008, -2.24100688028E+001, +0.00000000000E+000
+2.80625000000E+008, -2.23811103681E+001, +0.00000000000E+000
+2.81250000000E+008, -2.23744140927E+001, +0.00000000000E+000
+2.81875000000E+008, -2.23610929456E+001, +0.00000000000E+000
+2.82500000000E+008, -2.23389950342E+001, +0.00000000000E+000
+2.83125000000E+008, -2.23314645021E+001, +0.00000000000E+000
+2.83750000000E+008, -2.23006517969E+001, +0.00000000000E+000
+2.84375000000E+008, -2.23031638042E+001, +0.00000000000E+000
+2.85000000000E+008, -2.22776345851E+001, +0.00000000000E+000
+2.85625000000E+008, -2.22472607604E+001, +0.00000000000E+000
+2.86250000000E+008, -2.22369028571E+001, +0.00000000000E+000
+2.86875000000E+008, -2.22112573685E+001, +0.00000000000E+000
+2.87500000000E+008, -2.22082802828E+001, +0.00000000000E+000
+2.88125000000E+008, -2.21982406006E+001, +0.00000000000E+000
+2.88750000000E+008, -2.21629008455E+001, +0.00000000000E+000
+2.89375000000E+008, -2.21577193048E+001, +0.00000000000E+000
+2.90000000000E+008, -2.21454688193E+001, +0.00000000000E+000
+2.90625000000E+008, -2.21224238646E+001, +0.00000000000E+000
+2.91250000000E+008, -2.20921816555E+001, +0.00000000000E+000
+2.91875000000E+008, -2.20762075384E+001, +0.00000000000E+000
+2.92500000000E+008, -2.20700513211E+001, +0.00000000000E+000
+2.93125000000E+008, -2.20602859787E+001, +0.00000000000E+000
+2.93750000000E+008, -2.20406632109E+001, +0.00000000000E+000
