"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+2.50000000000E+008, -2.00940994750E+001, +0.00000000000E+000
+2.50625000000E+008, -2.00968430948E+001, +0.00000000000E+000
+2.51250000000E+008, -2.00914557956E+001, +0.00000000000E+000
+2.51875000000E+008, -2.00944474438E+001, +0.00000000000E+000
+2.52500000000E+008, -2.00990171287E+001, +0.00000000000E+000
+2.53125000000E+008, -2.00893700505E+001, +0.00000000000E+000
+2.53750000000E+008, -2.00997707286E+001, +0.00000000000E+000
+2.54375000000E+008, -2.00923703144E+001, +0.00000000000E+000
+2.55000000000E+008, -2.00945780839E+001, +0.00000000000E+000
+2.55625000000E+008, -2.00927266127E+001, +0.00000000000E+000
+2.56250000000E+008, -2.00910641088E+001, +0.00000000000E+000
+2.56875000000E+008, -2.00965376600E+001, +0.00000000000E+000
+2.57500000000E+008, -2.00981521260E+001, +0.00000000000E+000
+2.58125000000E+008, -2.00932325206E+001, +0.00000000000E+000
+2.58750000000E+008, -2.00911771252E+001, +0.00000000000E+000
+2.59375000000E+008, -2.00980169781E+001, +0.00000000000E+000
+2.60000000000E+008, -2.00954795600E+001, +0.00000000000E+000
+2.60625000000E+008, -2.00911287050E+001, +0.00000000000E+000
+2.61250000000E+008, -2.00874760954E+001, +0.00000000000E+000
+2.61875000000E+008, -2.00925880930E+001, +0.00000000000E+000
+2.62500000000E+008, -2.00972793926E+001, +0.00000000000E+000
+2.63125000000E+008, -2.00941290281E+001, +0.00000000000E+000
+2.63750000000E+008, -2.00909569020E+001, +0.00000000000E+000
+2.64375000000E+008, -2.00888297172E+001, +0.00000000000E+000
+2.65000000000E+008, -2.00914388931E+001, +0.00000000000E+000
+2.65625000000E+008, -2.00942389972E+001, +0.00000000000E+000
+2.66250000000E+008, -2.00922617702E+001, +0.00000000000E+000
+2.66875000000E+008, -2.00938743460E+001, +0.00000000000E+000
+2.67500000000E+008, -2.00928367606E+001, +0.00000000000E+000
+2.68125000000E+008, -2.00929393817E+001, +0.00000000000E+000
+2.68750000000E+008, -2.00890218858E+001, +0.00000000000E+000
