"# Channel 1"
"# Trace 3"
Frequency, Formatted Data, Formatted Data
+2.50000000000E+008, -2.00904273374E+001, +0.00000000000E+000
+2.50625000000E+008, -2.00892929847E+001, +0.00000000000E+000
+2.51250000000E+008, -2.00881025855E+001, +0.00000000000E+000
+2.51875000000E+008, -2.00892336603E+001, +0.00000000000E+000
+2.52500000000E+008, -2.00839939195E+001, +0.00000000000E+000
+2.53125000000E+008, -2.00863158541E+001, +0.00000000000E+000
+2.53750000000E+008, -2.00833981558E+001, +0.00000000000E+000
+2.54375000000E+008, -2.00848366655E+001, +0.00000000000E+000
+2.55000000000E+008, -2.00856323771E+001, +0.00000000000E+000
+2.55625000000E+008, -2.00895555586E+001, +0.00000000000E+000
+2.56250000000E+008, -2.00855692826E+001, +0.00000000000E+000
+2.56875000000E+008, -2.00869345482E+001, +0.00000000000E+000
+2.57500000000E+008, -2.00880849864E+001, +0.00000000000E+000
+2.58125000000E+008, -2.00896956216E+001, +0.00000000000E+000
+2.58750000000E+008, -2.00865425303E+001, +0.00000000000E+000
+2.59375000000E+008, -2.00862443315E+001, +0.00000000000E+000
+2.60000000000E+008, -2.00875027063E+001, +0.00000000000E+000
+2.60625000000E+008, -2.00882354150E+001, +0.00000000000E+000
+2.61250000000E+008, -2.00912121873E+001, +0.00000000000E+000
+2.61875000000E+008, -2.00878475119E+001, +0.00000000000E+000
+2.62500000000E+008, -2.00822448673E+001, +0.00000000000E+000
+2.63125000000E+008, -2.00861554317E+001, +0.00000000000E+000
+2.63750000000E+008, -2.00847880204E+001, +0.00000000000E+000
+2.64375000000E+008, -2.00937623563E+001, +0.00000000000E+000
+2.65000000000E+008, -2.00895179371E+001, +0.00000000000E+000
+2.65625000000E+008, -2.00873170486E+001, +0.00000000000E+000
+2.66250000000E+008, -2.00870056197E+001, +0.00000000000E+000
+2.66875000000E+008, -2.00864513871E+001, +0.00000000000E+000
+2.67500000000E+008, -2.00850981323E+001, +0.00000000000E+000
+2.68125000000E+008, -2.00831633430E+001, +0.00000000000E+000
+2.68750000000E+008, -2.00865201833E+001, +0.00000000000E+000
+2.69375000000E+008, -2.00823038839E+001, +0.00000000000E+000
+2.70000000000E+008, -2.00834649011E+001, +0.00000000000E+000
+2.70625000000E+008, -2.00840721711E+001, +0.00000000000E+000
+2.71250000000E+008, -2.00792998666E+001, +0.00000000000E+000
+2.71875000000E+008, -2.00872464316E+001, +0.00000000000E+000
+2.72500000000E+008, -2.00860238336E+001, +0.00000000000E+000
+2.73125000000E+008, -2.00813979815E+001, +0.00000000000E+000
+2.73750000000E+008, -2.00794346706E+001, +0.00000000000E+000
+2.74375000000E+008, -2.00759209320E+001, +0.00000000000E+000
+2.75000000000E+008, -2.00809248090E+001, +0.00000000000E+000
+2.75625000000E+008, -2.00866396476E+001, +0.00000000000E+000
+2.76250000000E+008, -2.00832455399E+001, +0.00000000000E+000
+2.76875000000E+008, -2.00810441533E+001, +0.00000000000E+000
+2.77500000000E+008, -2.00832608233E+001, +0.00000000000E+000
+2.78125000000E+008, -2.00816188152E+001, +0.00000000000E+000
+2.78750000000E+008, -2.00798315199E+001, +0.00000000000E+000
+2.79375000000E+008, -2.00787982825E+001, +0.00000000000E+000
+2.80000000000E+008, -2.00777234251E+001, +0.00000000000E+000
+2.80625000000E+008, -2.00782321124E+001, +0.00000000000E+000
+2.81250000000E+008, -2.00772639183E+001, +0.00000000000E+000
+2.81875000000E+008, -2.00779568277E+001, +0.00000000000E+000
+2.82500000000E+008, -2.00764096082E+001, +0.00000000000E+000
+2.83125000000E+008, -2.00745193486E+001, +0.00000000000E+000
+2.83750000000E+008, -2.00759716789E+001, +0.00000000000E+000
+2.84375000000E+008, -2.00799910762E+001, +0.00000000000E+000
+2.85000000000E+008, -2.00787841692E+001, +0.00000000000E+000
+2.85625000000E+008, -2.00761521338E+001, +0.00000000000E+000
+2.86250000000E+008, -2.00771236526E+001, +0.00000000000E+000
+2.86875000000E+008, -2.00789668506E+001, +0.00000000000E+000
+2.87500000000E+008, -2.00798073777E+001, +0.00000000000E+000
+2.88125000000E+008, -2.00773473563E+001, +0.00000000000E+000
+2.88750000000E+008, -2.00699880365E+001, +0.00000000000E+000
+2.89375000000E+008, -2.00744914788E+001, +0.00000000000E+000
+2.90000000000E+008, -2.00730510461E+001, +0.00000000000E+000
+2.90625000000E+008, -2.00726420756E+001, +0.00000000000E+000
+2.91250000000E+008, -2.00703531496E+001, +0.00000000000E+000
+2.91875000000E+008, -2.00754242670E+001, +0.00000000000E+000
+2.92500000000E+008, -2.00752231128E+001, +0.00000000000E+000
+2.93125000000E+008, -2.00728835659E+001, +0.00000000000E+000
+2.93750000000E+008, -2.00745040930E+001, +0.00000000000E+000
+2.94375000000E+008, -2.00725980868E+001, +0.00000000000E+000
+2.95000000000E+008, -2.00688429131E+001, +0.00000000000E+000
+2.95625000000E+008, -2.00705945522E+001, +0.00000000000E+000
+2.96250000000E+008, -2.00703328490E+001, +0.00000000000E+000
+2.96875000000E+008, -2.00725882174E+001, +0.00000000000E+000
+2.97500000000E+008, -2.00706612868E+001, +0.00000000000E+000
+2.98125000000E+008, -2.00695488722E+001, +0.00000000000E+000
+2.98750000000E+008, -2.00725772340E+001, +0.00000000000E+000
+2.99375000000E+008, -2.00672083457E+001, +0.00000000000E+000
+3.00000000000E+008, -2.00656913211E+001, +0.00000000000E+000
+3.00625000000E+008, -2.00686873083E+001, +0.00000000000E+000
+3.01250000000E+008, -2.00704839886E+001, +0.00000000000E+000
+3.01875000000E+008, -2.00643986440E+001, +0.00000000000E+000
+3.02500000000E+008, -2.00676535504E+001, +0.00000000000E+000
+3.03125000000E+008, -2.00688297315E+001, +0.00000000000E+000
+3.03750000000E+008, -2.00698133640E+001, +0.00000000000E+000
+3.04375000000E+008, -2.00676806073E+001, +0.00000000000E+000
+3.05000000000E+008, -2.00655858364E+001, +0.00000000000E+000
+3.05625000000E+008, -2.00653636929E+001, +0.00000000000E+000
+3.06250000000E+008, -2.00639950063E+001, +0.00000000000E+000
+3.06875000000E+008, -2.00679043357E+001, +0.00000000000E+000
+3.07500000000E+008, -2.00672042720E+001, +0.00000000000E+000
+3.08125000000E+008, -2.00630310399E+001, +0.00000000000E+000
+3.08750000000E+008, -2.00602618478E+001, +0.00000000000E+000
+3.09375000000E+008, -2.00587577831E+001, +0.00000000000E+000
+3.10000000000E+008, -2.00672609391E+001, +0.00000000000E+000
+3.10625000000E+008, -2.00646792880E+001, +0.00000000000E+000
+3.11250000000E+008, -2.00647360190E+001, +0.00000000000E+000
+3.11875000000E+008, -2.00615780011E+001, +0.00000000000E+000
+3.12500000000E+008, -2.00638429500E+001, +0.00000000000E+000
+3.13125000000E+008, -2.00640750064E+001, +0.00000000000E+000
+3.13750000000E+008, -2.00637996948E+001, +0.00000000000E+000
+3.14375000000E+008, -2.00670073640E+001, +0.00000000000E+000
+3.15000000000E+008, -2.00632252205E+001, +0.00000000000E+000
+3.15625000000E+008, -2.00699027295E+001, +0.00000000000E+000
+3.16250000000E+008, -2.00664986257E+001, +0.00000000000E+000
+3.16875000000E+008, -2.00634252102E+001, +0.00000000000E+000
+3.17500000000E+008, -2.00626999929E+001, +0.00000000000E+000
+3.18125000000E+008, -2.00633421947E+001, +0.00000000000E+000
+3.18750000000E+008, -2.00671282635E+001, +0.00000000000E+000
+3.19375000000E+008, -2.00672287451E+001, +0.00000000000E+000
+3.20000000000E+008, -2.00642230808E+001, +0.00000000000E+000
+3.20625000000E+008, -2.00602593903E+001, +0.00000000000E+000
+3.21250000000E+008, -2.00610542927E+001, +0.00000000000E+000
+3.21875000000E+008, -2.00675997632E+001, +0.00000000000E+000
+3.22500000000E+008, -2.00696697740E+001, +0.00000000000E+000
+3.23125000000E+008, -2.00687182892E+001, +0.00000000000E+000
+3.23750000000E+008, -2.00674052001E+001, +0.00000000000E+000
+3.24375000000E+008, -2.00662333582E+001, +0.00000000000E+000
+3.25000000000E+008, -2.00630859248E+001, +0.00000000000E+000
+3.25625000000E+008, -2.00627515297E+001, +0.00000000000E+000
+3.26250000000E+008, -2.00665416004E+001, +0.00000000000E+000
+3.26875000000E+008, -2.00691497588E+001, +0.00000000000E+000
+3.27500000000E+008, -2.00625824306E+001, +0.00000000000E+000
+3.28125000000E+008, -2.00681085049E+001, +0.00000000000E+000
+3.28750000000E+008, -2.00682613573E+001, +0.00000000000E+000
+3.29375000000E+008, -2.00664392079E+001, +0.00000000000E+000
+3.30000000000E+008, -2.00655190002E+001, +0.00000000000E+000
+3.30625000000E+008, -2.00650071475E+001, +0.00000000000E+000
+3.31250000000E+008, -2.00659245145E+001, +0.00000000000E+000
+3.31875000000E+008, -2.00679410437E+001, +0.00000000000E+000
+3.32500000000E+008, -2.00683968827E+001, +0.00000000000E+000
+3.33125000000E+008, -2.00643093838E+001, +0.00000000000E+000
+3.33750000000E+008, -2.00639704173E+001, +0.00000000000E+000
+3.34375000000E+008, -2.00702552880E+001, +0.00000000000E+000
+3.35000000000E+008, -2.00692605718E+001, +0.00000000000E+000
+3.35625000000E+008, -2.00666459706E+001, +0.00000000000E+000
+3.36250000000E+008, -2.00678399790E+001, +0.00000000000E+000
+3.36875000000E+008, -2.00665355417E+001, +0.00000000000E+000
+3.37500000000E+008, -2.00671694818E+001, +0.00000000000E+000
+3.38125000000E+008, -2.00673457635E+001, +0.00000000000E+000
+3.38750000000E+008, -2.00725248599E+001, +0.00000000000E+000
+3.39375000000E+008, -2.00746181757E+001, +0.00000000000E+000
+3.40000000000E+008, -2.00739543624E+001, +0.00000000000E+000
+3.40625000000E+008, -2.00740064662E+001, +0.00000000000E+000
+3.41250000000E+008, -2.00728740772E+001, +0.00000000000E+000
+3.41875000000E+008, -2.00736816630E+001, +0.00000000000E+000
+3.42500000000E+008, -2.00725570924E+001, +0.00000000000E+000
+3.43125000000E+008, -2.00778916829E+001, +0.00000000000E+000
+3.43750000000E+008, -2.00735558151E+001, +0.00000000000E+000
+3.44375000000E+008, -2.00731545300E+001, +0.00000000000E+000
+3.45000000000E+008, -2.00719512561E+001, +0.00000000000E+000
+3.45625000000E+008, -2.00739732573E+001, +0.00000000000E+000
+3.46250000000E+008, -2.00741786577E+001, +0.00000000000E+000
+3.46875000000E+008, -2.00743644113E+001, +0.00000000000E+000
+3.47500000000E+008, -2.00783549170E+001, +0.00000000000E+000
+3.48125000000E+008, -2.00757688437E+001, +0.00000000000E+000
+3.48750000000E+008, -2.00755771048E+001, +0.00000000000E+000
+3.49375000000E+008, -2.00762615838E+001, +0.00000000000E+000
+3.50000000000E+008, -2.00785526411E+001, +0.00000000000E+000
+3.50625000000E+008, -2.00802952722E+001, +0.00000000000E+000
+3.51250000000E+008, -2.00732736364E+001, +0.00000000000E+000
+3.51875000000E+008, -2.00877865353E+001, +0.00000000000E+000
+3.52500000000E+008, -2.00803208421E+001, +0.00000000000E+000
+3.53125000000E+008, -2.00808739221E+001, +0.00000000000E+000
+3.53750000000E+008, -2.00790632841E+001, +0.00000000000E+000
+3.54375000000E+008, -2.00810146722E+001, +0.00000000000E+000
+3.55000000000E+008, -2.00887235683E+001, +0.00000000000E+000
+3.55625000000E+008, -2.00885391824E+001, +0.00000000000E+000
+3.56250000000E+008, -2.00861781268E+001, +0.00000000000E+000
+3.56875000000E+008, -2.00881325300E+001, +0.00000000000E+000
+3.57500000000E+008, -2.00846525866E+001, +0.00000000000E+000
+3.58125000000E+008, -2.00829058943E+001, +0.00000000000E+000
+3.58750000000E+008, -2.00849020968E+001, +0.00000000000E+000
+3.59375000000E+008, -2.00844865731E+001, +0.00000000000E+000
+3.60000000000E+008, -2.00904118167E+001, +0.00000000000E+000
+3.60625000000E+008, -2.00902228126E+001, +0.00000000000E+000
+3.61250000000E+008, -2.00887940988E+001, +0.00000000000E+000
+3.61875000000E+008, -2.00910359625E+001, +0.00000000000E+000
+3.62500000000E+008, -2.00885617472E+001, +0.00000000000E+000
+3.63125000000E+008, -2.00935956869E+001, +0.00000000000E+000
+3.63750000000E+008, -2.00941084482E+001, +0.00000000000E+000
+3.64375000000E+008, -2.00884728263E+001, +0.00000000000E+000
+3.65000000000E+008, -2.00918563532E+001, +0.00000000000E+000
+3.65625000000E+008, -2.00940987424E+001, +0.00000000000E+000
+3.66250000000E+008, -2.00982566527E+001, +0.00000000000E+000
+3.66875000000E+008, -2.00975545866E+001, +0.00000000000E+000
+3.67500000000E+008, -2.00977932255E+001, +0.00000000000E+000
+3.68125000000E+008, -2.00905692518E+001, +0.00000000000E+000
+3.68750000000E+008, -2.00924169374E+001, +0.00000000000E+000
+3.69375000000E+008, -2.00926435184E+001, +0.00000000000E+000
+3.70000000000E+008, -2.00981303018E+001, +0.00000000000E+000
+3.70625000000E+008, -2.01044648430E+001, +0.00000000000E+000
+3.71250000000E+008, -2.01031259109E+001, +0.00000000000E+000
+3.71875000000E+008, -2.00972431739E+001, +0.00000000000E+000
+3.72500000000E+008, -2.01008902743E+001, +0.00000000000E+000
+3.73125000000E+008, -2.00983065300E+001, +0.00000000000E+000
+3.73750000000E+008, -2.00995082816E+001, +0.00000000000E+000
+3.74375000000E+008, -2.01030076309E+001, +0.00000000000E+000
+3.75000000000E+008, -2.01025748421E+001, +0.00000000000E+000
+3.75625000000E+008, -2.00985473943E+001, +0.00000000000E+000
+3.76250000000E+008, -2.01062600868E+001, +0.00000000000E+000
+3.76875000000E+008, -2.01041998386E+001, +0.00000000000E+000
+3.77500000000E+008, -2.01041476963E+001, +0.00000000000E+000
+3.78125000000E+008, -2.01048892889E+001, +0.00000000000E+000
+3.78750000000E+008, -2.01034764540E+001, +0.00000000000E+000
+3.79375000000E+008, -2.01046463612E+001, +0.00000000000E+000
+3.80000000000E+008, -2.01013375264E+001, +0.00000000000E+000
+3.80625000000E+008, -2.01061088190E+001, +0.00000000000E+000
+3.81250000000E+008, -2.01057133371E+001, +0.00000000000E+000
+3.81875000000E+008, -2.01017405622E+001, +0.00000000000E+000
+3.82500000000E+008, -2.01051402323E+001, +0.00000000000E+000
+3.83125000000E+008, -2.01089022675E+001, +0.00000000000E+000
+3.83750000000E+008, -2.01087316144E+001, +0.00000000000E+000
+3.84375000000E+008, -2.01073753307E+001, +0.00000000000E+000
+3.85000000000E+008, -2.01053046596E+001, +0.00000000000E+000
+3.85625000000E+008, -2.01096335572E+001, +0.00000000000E+000
+3.86250000000E+008, -2.01087066143E+001, +0.00000000000E+000
+3.86875000000E+008, -2.01090989413E+001, +0.00000000000E+000
+3.87500000000E+008, -2.01047824532E+001, +0.00000000000E+000
+3.88125000000E+008, -2.01099627121E+001, +0.00000000000E+000
+3.88750000000E+008, -2.01103505322E+001, +0.00000000000E+000
+3.89375000000E+008, -2.01101090169E+001, +0.00000000000E+000
+3.90000000000E+008, -2.01136183786E+001, +0.00000000000E+000
+3.90625000000E+008, -2.01079086627E+001, +0.00000000000E+000
+3.91250000000E+008, -2.01113249011E+001, +0.00000000000E+000
+3.91875000000E+008, -2.01118875912E+001, +0.00000000000E+000
+3.92500000000E+008, -2.01138059482E+001, +0.00000000000E+000
+3.93125000000E+008, -2.01130175890E+001, +0.00000000000E+000
+3.93750000000E+008, -2.01115152430E+001, +0.00000000000E+000
+3.94375000000E+008, -2.01073232564E+001, +0.00000000000E+000
+3.95000000000E+008, -2.01136725826E+001, +0.00000000000E+000
+3.95625000000E+008, -2.01115622952E+001, +0.00000000000E+000
+3.96250000000E+008, -2.01145993602E+001, +0.00000000000E+000
+3.96875000000E+008, -2.01142705424E+001, +0.00000000000E+000
+3.97500000000E+008, -2.01141197233E+001, +0.00000000000E+000
+3.98125000000E+008, -2.01106051879E+001, +0.00000000000E+000
+3.98750000000E+008, -2.01128461604E+001, +0.00000000000E+000
+3.99375000000E+008, -2.01100993526E+001, +0.00000000000E+000
+4.00000000000E+008, -2.01124220438E+001, +0.00000000000E+000
+4.00625000000E+008, -2.01116325743E+001, +0.00000000000E+000
+4.01250000000E+008, -2.01105464889E+001, +0.00000000000E+000
+4.01875000000E+008, -2.01108191528E+001, +0.00000000000E+000
+4.02500000000E+008, -2.01084317881E+001, +0.00000000000E+000
+4.03125000000E+008, -2.01138498810E+001, +0.00000000000E+000
+4.03750000000E+008, -2.01125668564E+001, +0.00000000000E+000
+4.04375000000E+008, -2.01109622665E+001, +0.00000000000E+000
+4.05000000000E+008, -2.01100004895E+001, +0.00000000000E+000
+4.05625000000E+008, -2.01114737370E+001, +0.00000000000E+000
+4.06250000000E+008, -2.01069122806E+001, +0.00000000000E+000
+4.06875000000E+008, -2.01111357026E+001, +0.00000000000E+000
+4.07500000000E+008, -2.01117039591E+001, +0.00000000000E+000
+4.08125000000E+008, -2.01105443909E+001, +0.00000000000E+000
+4.08750000000E+008, -2.01096501466E+001, +0.00000000000E+000
+4.09375000000E+008, -2.01111000342E+001, +0.00000000000E+000
