"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+2.50000000000E+008, -2.26077112695E+001, +0.00000000000E+000
+2.50625000000E+008, -2.26005019414E+001, +0.00000000000E+000
+2.51250000000E+008, -2.26080389808E+001, +0.00000000000E+000
+2.51875000000E+008, -2.26091450344E+001, +0.00000000000E+000
+2.52500000000E+008, -2.26073103185E+001, +0.00000000000E+000
+2.53125000000E+008, -2.26060053042E+001, +0.00000000000E+000
+2.53750000000E+008, -2.26083553716E+001, +0.00000000000E+000
+2.54375000000E+008, -2.26095807671E+001, +0.00000000000E+000
+2.55000000000E+008, -2.26089178147E+001, +0.00000000000E+000
+2.55625000000E+008, -2.26132908934E+001, +0.00000000000E+000
+2.56250000000E+008, -2.26061374665E+001, +0.00000000000E+000
+2.56875000000E+008, -2.26148150474E+001, +0.00000000000E+000
+2.57500000000E+008, -2.26078531622E+001, +0.00000000000E+000
+2.58125000000E+008, -2.26104924361E+001, +0.00000000000E+000
+2.58750000000E+008, -2.26021356864E+001, +0.00000000000E+000
+2.59375000000E+008, -2.26108284548E+001, +0.00000000000E+000
+2.60000000000E+008, -2.26159289193E+001, +0.00000000000E+000
+2.60625000000E+008, -2.26059648400E+001, +0.00000000000E+000
+2.61250000000E+008, -2.26123333641E+001, +0.00000000000E+000
+2.61875000000E+008, -2.26133626124E+001, +0.00000000000E+000
+2.62500000000E+008, -2.26148442257E+001, +0.00000000000E+000
+2.63125000000E+008, -2.26046620226E+001, +0.00000000000E+000
+2.63750000000E+008, -2.26143020465E+001, +0.00000000000E+000
+2.64375000000E+008, -2.26091238038E+001, +0.00000000000E+000
+2.65000000000E+008, -2.26182972125E+001, +0.00000000000E+000
+2.65625000000E+008, -2.26044529202E+001, +0.00000000000E+000
+2.66250000000E+008, -2.26049835192E+001, +0.00000000000E+000
+2.66875000000E+008, -2.26086103119E+001, +0.00000000000E+000
+2.67500000000E+008, -2.26218343819E+001, +0.00000000000E+000
+2.68125000000E+008, -2.26128115743E+001, +0.00000000000E+000
+2.68750000000E+008, -2.26165332445E+001, +0.00000000000E+000
+2.69375000000E+008, -2.26158948182E+001, +0.00000000000E+000
+2.70000000000E+008, -2.26142939549E+001, +0.00000000000E+000
+2.70625000000E+008, -2.26183753248E+001, +0.00000000000E+000
+2.71250000000E+008, -2.26191392378E+001, +0.00000000000E+000
+2.71875000000E+008, -2.26150745889E+001, +0.00000000000E+000
+2.72500000000E+008, -2.26152748845E+001, +0.00000000000E+000
+2.73125000000E+008, -2.26145705594E+001, +0.00000000000E+000
+2.73750000000E+008, -2.26212544242E+001, +0.00000000000E+000
+2.74375000000E+008, -2.26172143000E+001, +0.00000000000E+000
+2.75000000000E+008, -2.26211959878E+001, +0.00000000000E+000
+2.75625000000E+008, -2.26166212272E+001, +0.00000000000E+000
+2.76250000000E+008, -2.26117644038E+001, +0.00000000000E+000
+2.76875000000E+008, -2.26234780260E+001, +0.00000000000E+000
+2.77500000000E+008, -2.26120225336E+001, +0.00000000000E+000
+2.78125000000E+008, -2.26210768484E+001, +0.00000000000E+000
+2.78750000000E+008, -2.26190146173E+001, +0.00000000000E+000
+2.79375000000E+008, -2.26254908422E+001, +0.00000000000E+000
+2.80000000000E+008, -2.26199643734E+001, +0.00000000000E+000
+2.80625000000E+008, -2.26227739175E+001, +0.00000000000E+000
+2.81250000000E+008, -2.26171607685E+001, +0.00000000000E+000
+2.81875000000E+008, -2.26236937151E+001, +0.00000000000E+000
+2.82500000000E+008, -2.26238516356E+001, +0.00000000000E+000
+2.83125000000E+008, -2.26239441086E+001, +0.00000000000E+000
+2.83750000000E+008, -2.26244092232E+001, +0.00000000000E+000
+2.84375000000E+008, -2.26272629030E+001, +0.00000000000E+000
+2.85000000000E+008, -2.26232666053E+001, +0.00000000000E+000
+2.85625000000E+008, -2.26307988585E+001, +0.00000000000E+000
+2.86250000000E+008, -2.26267027318E+001, +0.00000000000E+000
+2.86875000000E+008, -2.26248254332E+001, +0.00000000000E+000
+2.87500000000E+008, -2.26247832622E+001, +0.00000000000E+000
+2.88125000000E+008, -2.26267384154E+001, +0.00000000000E+000
+2.88750000000E+008, -2.26341929157E+001, +0.00000000000E+000
+2.89375000000E+008, -2.26276136684E+001, +0.00000000000E+000
+2.90000000000E+008, -2.26298370448E+001, +0.00000000000E+000
+2.90625000000E+008, -2.26308266335E+001, +0.00000000000E+000
+2.91250000000E+008, -2.26344487124E+001, +0.00000000000E+000
+2.91875000000E+008, -2.26391793755E+001, +0.00000000000E+000
+2.92500000000E+008, -2.26325828843E+001, +0.00000000000E+000
+2.93125000000E+008, -2.26263339872E+001, +0.00000000000E+000
+2.93750000000E+008, -2.26279679131E+001, +0.00000000000E+000
+2.94375000000E+008, -2.26316646611E+001, +0.00000000000E+000
+2.95000000000E+008, -2.26286374305E+001, +0.00000000000E+000
+2.95625000000E+008, -2.26364130007E+001, +0.00000000000E+000
+2.96250000000E+008, -2.26380921995E+001, +0.00000000000E+000
+2.96875000000E+008, -2.26390686541E+001, +0.00000000000E+000
+2.97500000000E+008, -2.26266710142E+001, +0.00000000000E+000
+2.98125000000E+008, -2.26350907926E+001, +0.00000000000E+000
+2.98750000000E+008, -2.26262397146E+001, +0.00000000000E+000
+2.99375000000E+008, -2.26359577680E+001, +0.00000000000E+000
+3.00000000000E+008, -2.26296957605E+001, +0.00000000000E+000
+3.00625000000E+008, -2.26282045180E+001, +0.00000000000E+000
+3.01250000000E+008, -2.26306985627E+001, +0.00000000000E+000
+3.01875000000E+008, -2.26302222072E+001, +0.00000000000E+000
+3.02500000000E+008, -2.26372446335E+001, +0.00000000000E+000
+3.03125000000E+008, -2.26320560369E+001, +0.00000000000E+000
+3.03750000000E+008, -2.26357807734E+001, +0.00000000000E+000
+3.04375000000E+008, -2.26339362886E+001, +0.00000000000E+000
+3.05000000000E+008, -2.26390201815E+001, +0.00000000000E+000
+3.05625000000E+008, -2.26415615682E+001, +0.00000000000E+000
+3.06250000000E+008, -2.26381386004E+001, +0.00000000000E+000
+3.06875000000E+008, -2.26315482270E+001, +0.00000000000E+000
+3.07500000000E+008, -2.26333402983E+001, +0.00000000000E+000
+3.08125000000E+008, -2.26324038084E+001, +0.00000000000E+000
+3.08750000000E+008, -2.26398385297E+001, +0.00000000000E+000
+3.09375000000E+008, -2.26365917585E+001, +0.00000000000E+000
+3.10000000000E+008, -2.26402834655E+001, +0.00000000000E+000
+3.10625000000E+008, -2.26355403399E+001, +0.00000000000E+000
+3.11250000000E+008, -2.26440358241E+001, +0.00000000000E+000
+3.11875000000E+008, -2.26358728970E+001, +0.00000000000E+000
+3.12500000000E+008, -2.26419490470E+001, +0.00000000000E+000
+3.13125000000E+008, -2.26386517756E+001, +0.00000000000E+000
+3.13750000000E+008, -2.26454109942E+001, +0.00000000000E+000
+3.14375000000E+008, -2.26385834129E+001, +0.00000000000E+000
+3.15000000000E+008, -2.26442562251E+001, +0.00000000000E+000
+3.15625000000E+008, -2.26465889575E+001, +0.00000000000E+000
+3.16250000000E+008, -2.26415325764E+001, +0.00000000000E+000
+3.16875000000E+008, -2.26430151144E+001, +0.00000000000E+000
+3.17500000000E+008, -2.26372494647E+001, +0.00000000000E+000
+3.18125000000E+008, -2.26454056773E+001, +0.00000000000E+000
+3.18750000000E+008, -2.26394048386E+001, +0.00000000000E+000
+3.19375000000E+008, -2.26434255064E+001, +0.00000000000E+000
+3.20000000000E+008, -2.26391881443E+001, +0.00000000000E+000
+3.20625000000E+008, -2.26394225242E+001, +0.00000000000E+000
+3.21250000000E+008, -2.26438370441E+001, +0.00000000000E+000
+3.21875000000E+008, -2.26425375733E+001, +0.00000000000E+000
+3.22500000000E+008, -2.26403227151E+001, +0.00000000000E+000
+3.23125000000E+008, -2.26376819398E+001, +0.00000000000E+000
+3.23750000000E+008, -2.26488901053E+001, +0.00000000000E+000
+3.24375000000E+008, -2.26419959427E+001, +0.00000000000E+000
+3.25000000000E+008, -2.26459643226E+001, +0.00000000000E+000
+3.25625000000E+008, -2.26393295275E+001, +0.00000000000E+000
+3.26250000000E+008, -2.26460948123E+001, +0.00000000000E+000
+3.26875000000E+008, -2.26457640512E+001, +0.00000000000E+000
+3.27500000000E+008, -2.26478760029E+001, +0.00000000000E+000
+3.28125000000E+008, -2.26393249716E+001, +0.00000000000E+000
+3.28750000000E+008, -2.26455252523E+001, +0.00000000000E+000
+3.29375000000E+008, -2.26472450564E+001, +0.00000000000E+000
+3.30000000000E+008, -2.26429973448E+001, +0.00000000000E+000
+3.30625000000E+008, -2.26438969017E+001, +0.00000000000E+000
+3.31250000000E+008, -2.26411437310E+001, +0.00000000000E+000
+3.31875000000E+008, -2.26377014811E+001, +0.00000000000E+000
+3.32500000000E+008, -2.26412652931E+001, +0.00000000000E+000
+3.33125000000E+008, -2.26457639776E+001, +0.00000000000E+000
+3.33750000000E+008, -2.26439746837E+001, +0.00000000000E+000
+3.34375000000E+008, -2.26414886071E+001, +0.00000000000E+000
+3.35000000000E+008, -2.26400087700E+001, +0.00000000000E+000
+3.35625000000E+008, -2.26417653777E+001, +0.00000000000E+000
+3.36250000000E+008, -2.26412850429E+001, +0.00000000000E+000
+3.36875000000E+008, -2.26424526284E+001, +0.00000000000E+000
+3.37500000000E+008, -2.26441595047E+001, +0.00000000000E+000
+3.38125000000E+008, -2.26445238105E+001, +0.00000000000E+000
+3.38750000000E+008, -2.26424973668E+001, +0.00000000000E+000
+3.39375000000E+008, -2.26441219793E+001, +0.00000000000E+000
+3.40000000000E+008, -2.26309548065E+001, +0.00000000000E+000
+3.40625000000E+008, -2.26460144430E+001, +0.00000000000E+000
+3.41250000000E+008, -2.26448620680E+001, +0.00000000000E+000
+3.41875000000E+008, -2.26379344529E+001, +0.00000000000E+000
+3.42500000000E+008, -2.26350436522E+001, +0.00000000000E+000
+3.43125000000E+008, -2.26393168385E+001, +0.00000000000E+000
+3.43750000000E+008, -2.26385263538E+001, +0.00000000000E+000
+3.44375000000E+008, -2.26376092811E+001, +0.00000000000E+000
+3.45000000000E+008, -2.26370315374E+001, +0.00000000000E+000
+3.45625000000E+008, -2.26434830573E+001, +0.00000000000E+000
+3.46250000000E+008, -2.26350561661E+001, +0.00000000000E+000
+3.46875000000E+008, -2.26399696596E+001, +0.00000000000E+000
+3.47500000000E+008, -2.26395349445E+001, +0.00000000000E+000
+3.48125000000E+008, -2.26334295306E+001, +0.00000000000E+000
+3.48750000000E+008, -2.26369674094E+001, +0.00000000000E+000
+3.49375000000E+008, -2.26366489979E+001, +0.00000000000E+000
+3.50000000000E+008, -2.26414005532E+001, +0.00000000000E+000
+3.50625000000E+008, -2.26325642806E+001, +0.00000000000E+000
+3.51250000000E+008, -2.26310104392E+001, +0.00000000000E+000
+3.51875000000E+008, -2.26326007074E+001, +0.00000000000E+000
+3.52500000000E+008, -2.26394121882E+001, +0.00000000000E+000
+3.53125000000E+008, -2.26379571586E+001, +0.00000000000E+000
+3.53750000000E+008, -2.26432866753E+001, +0.00000000000E+000
+3.54375000000E+008, -2.26337188352E+001, +0.00000000000E+000
+3.55000000000E+008, -2.26350567758E+001, +0.00000000000E+000
+3.55625000000E+008, -2.26394668709E+001, +0.00000000000E+000
+3.56250000000E+008, -2.26203837486E+001, +0.00000000000E+000
+3.56875000000E+008, -2.26432693328E+001, +0.00000000000E+000
+3.57500000000E+008, -2.26262406983E+001, +0.00000000000E+000
+3.58125000000E+008, -2.26341101646E+001, +0.00000000000E+000
+3.58750000000E+008, -2.26359640398E+001, +0.00000000000E+000
+3.59375000000E+008, -2.26376509283E+001, +0.00000000000E+000
+3.60000000000E+008, -2.26316612242E+001, +0.00000000000E+000
+3.60625000000E+008, -2.26340309530E+001, +0.00000000000E+000
+3.61250000000E+008, -2.26427302012E+001, +0.00000000000E+000
+3.61875000000E+008, -2.26267202286E+001, +0.00000000000E+000
+3.62500000000E+008, -2.26281867675E+001, +0.00000000000E+000
+3.63125000000E+008, -2.26333337853E+001, +0.00000000000E+000
+3.63750000000E+008, -2.26331623591E+001, +0.00000000000E+000
+3.64375000000E+008, -2.26291420034E+001, +0.00000000000E+000
+3.65000000000E+008, -2.26259649864E+001, +0.00000000000E+000
+3.65625000000E+008, -2.26291810384E+001, +0.00000000000E+000
+3.66250000000E+008, -2.26365068768E+001, +0.00000000000E+000
+3.66875000000E+008, -2.26317155003E+001, +0.00000000000E+000
+3.67500000000E+008, -2.26256053803E+001, +0.00000000000E+000
+3.68125000000E+008, -2.26333353300E+001, +0.00000000000E+000
+3.68750000000E+008, -2.26334654709E+001, +0.00000000000E+000
+3.69375000000E+008, -2.26267282936E+001, +0.00000000000E+000
+3.70000000000E+008, -2.26267686208E+001, +0.00000000000E+000
+3.70625000000E+008, -2.26211035962E+001, +0.00000000000E+000
+3.71250000000E+008, -2.26246467885E+001, +0.00000000000E+000
+3.71875000000E+008, -2.26319702586E+001, +0.00000000000E+000
+3.72500000000E+008, -2.26200636941E+001, +0.00000000000E+000
+3.73125000000E+008, -2.26237968189E+001, +0.00000000000E+000
+3.73750000000E+008, -2.26198292527E+001, +0.00000000000E+000
+3.74375000000E+008, -2.26207815192E+001, +0.00000000000E+000
+3.75000000000E+008, -2.26154240016E+001, +0.00000000000E+000
+3.75625000000E+008, -2.26168047861E+001, +0.00000000000E+000
+3.76250000000E+008, -2.26214480509E+001, +0.00000000000E+000
+3.76875000000E+008, -2.26122428681E+001, +0.00000000000E+000
+3.77500000000E+008, -2.26169559784E+001, +0.00000000000E+000
+3.78125000000E+008, -2.26144198235E+001, +0.00000000000E+000
+3.78750000000E+008, -2.26104837865E+001, +0.00000000000E+000
+3.79375000000E+008, -2.26210727112E+001, +0.00000000000E+000
+3.80000000000E+008, -2.26195658696E+001, +0.00000000000E+000
+3.80625000000E+008, -2.26101748249E+001, +0.00000000000E+000
+3.81250000000E+008, -2.26077662445E+001, +0.00000000000E+000
+3.81875000000E+008, -2.26101955177E+001, +0.00000000000E+000
+3.82500000000E+008, -2.26076434738E+001, +0.00000000000E+000
+3.83125000000E+008, -2.26080485035E+001, +0.00000000000E+000
+3.83750000000E+008, -2.25992539929E+001, +0.00000000000E+000
+3.84375000000E+008, -2.26078191664E+001, +0.00000000000E+000
+3.85000000000E+008, -2.26121172347E+001, +0.00000000000E+000
+3.85625000000E+008, -2.25997587458E+001, +0.00000000000E+000
+3.86250000000E+008, -2.25982686842E+001, +0.00000000000E+000
+3.86875000000E+008, -2.26098206858E+001, +0.00000000000E+000
+3.87500000000E+008, -2.26013628806E+001, +0.00000000000E+000
+3.88125000000E+008, -2.26015784126E+001, +0.00000000000E+000
+3.88750000000E+008, -2.26023691348E+001, +0.00000000000E+000
+3.89375000000E+008, -2.25991282862E+001, +0.00000000000E+000
+3.90000000000E+008, -2.26025469631E+001, +0.00000000000E+000
+3.90625000000E+008, -2.25996215020E+001, +0.00000000000E+000
+3.91250000000E+008, -2.26032475206E+001, +0.00000000000E+000
+3.91875000000E+008, -2.25835288923E+001, +0.00000000000E+000
+3.92500000000E+008, -2.25976044099E+001, +0.00000000000E+000
+3.93125000000E+008, -2.25924461621E+001, +0.00000000000E+000
+3.93750000000E+008, -2.25981680495E+001, +0.00000000000E+000
+3.94375000000E+008, -2.25898456566E+001, +0.00000000000E+000
+3.95000000000E+008, -2.25898722057E+001, +0.00000000000E+000
+3.95625000000E+008, -2.25875723484E+001, +0.00000000000E+000
