"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.28750000000E+008, -1.47053774361E-001, +0.00000000000E+000
+3.29375000000E+008, -1.46000581792E-001, +0.00000000000E+000
+3.30000000000E+008, -1.49445163998E-001, +0.00000000000E+000
+3.30625000000E+008, -1.50781570806E-001, +0.00000000000E+000
+3.31250000000E+008, -1.50896976577E-001, +0.00000000000E+000
+3.31875000000E+008, -1.49823258240E-001, +0.00000000000E+000
+3.32500000000E+008, -1.46951567350E-001, +0.00000000000E+000
+3.33125000000E+008, -1.49728864588E-001, +0.00000000000E+000
+3.33750000000E+008, -1.51975745521E-001, +0.00000000000E+000
+3.34375000000E+008, -1.51201695582E-001, +0.00000000000E+000
+3.35000000000E+008, -1.52450332183E-001, +0.00000000000E+000
+3.35625000000E+008, -1.56152616573E-001, +0.00000000000E+000
+3.36250000000E+008, -1.53593364828E-001, +0.00000000000E+000
+3.36875000000E+008, -1.53754185904E-001, +0.00000000000E+000
+3.37500000000E+008, -1.55990365651E-001, +0.00000000000E+000
+3.38125000000E+008, -1.54122858912E-001, +0.00000000000E+000
+3.38750000000E+008, -1.55779194315E-001, +0.00000000000E+000
+3.39375000000E+008, -1.54628137629E-001, +0.00000000000E+000
+3.40000000000E+008, -1.54864761686E-001, +0.00000000000E+000
+3.40625000000E+008, -1.56386575426E-001, +0.00000000000E+000
+3.41250000000E+008, -1.55922527392E-001, +0.00000000000E+000
+3.41875000000E+008, -1.58498784455E-001, +0.00000000000E+000
+3.42500000000E+008, -1.57804701897E-001, +0.00000000000E+000
+3.43125000000E+008, -1.58954461586E-001, +0.00000000000E+000
+3.43750000000E+008, -1.59686172546E-001, +0.00000000000E+000
+3.44375000000E+008, -1.58353277028E-001, +0.00000000000E+000
+3.45000000000E+008, -1.59161794338E-001, +0.00000000000E+000
+3.45625000000E+008, -1.59922365079E-001, +0.00000000000E+000
+3.46250000000E+008, -1.62421781968E-001, +0.00000000000E+000
+3.46875000000E+008, -1.60042864380E-001, +0.00000000000E+000
+3.47500000000E+008, -1.62407142669E-001, +0.00000000000E+000
+3.48125000000E+008, -1.60665007978E-001, +0.00000000000E+000
+3.48750000000E+008, -1.63044034924E-001, +0.00000000000E+000
+3.49375000000E+008, -1.61246161106E-001, +0.00000000000E+000
+3.50000000000E+008, -1.63671973138E-001, +0.00000000000E+000
+3.50625000000E+008, -1.62501810069E-001, +0.00000000000E+000
+3.51250000000E+008, -1.61952825648E-001, +0.00000000000E+000
+3.51875000000E+008, -1.60524300668E-001, +0.00000000000E+000
+3.52500000000E+008, -1.65967334839E-001, +0.00000000000E+000
+3.53125000000E+008, -1.65566077263E-001, +0.00000000000E+000
+3.53750000000E+008, -1.66734525899E-001, +0.00000000000E+000
+3.54375000000E+008, -1.65925802162E-001, +0.00000000000E+000
+3.55000000000E+008, -1.65909923360E-001, +0.00000000000E+000
+3.55625000000E+008, -1.66557771952E-001, +0.00000000000E+000
+3.56250000000E+008, -1.67699176679E-001, +0.00000000000E+000
+3.56875000000E+008, -1.66737639487E-001, +0.00000000000E+000
+3.57500000000E+008, -1.68338626477E-001, +0.00000000000E+000
+3.58125000000E+008, -1.70930124651E-001, +0.00000000000E+000
+3.58750000000E+008, -1.70718000923E-001, +0.00000000000E+000
+3.59375000000E+008, -1.70702916261E-001, +0.00000000000E+000
+3.60000000000E+008, -1.72859882903E-001, +0.00000000000E+000
+3.60625000000E+008, -1.74361093597E-001, +0.00000000000E+000
+3.61250000000E+008, -1.74571728687E-001, +0.00000000000E+000
+3.61875000000E+008, -1.70416797129E-001, +0.00000000000E+000
+3.62500000000E+008, -1.72439476927E-001, +0.00000000000E+000
+3.63125000000E+008, -1.74611648269E-001, +0.00000000000E+000
+3.63750000000E+008, -1.72513444714E-001, +0.00000000000E+000
+3.64375000000E+008, -1.75254656450E-001, +0.00000000000E+000
+3.65000000000E+008, -1.75256895564E-001, +0.00000000000E+000
+3.65625000000E+008, -1.73714156853E-001, +0.00000000000E+000
+3.66250000000E+008, -1.71053172678E-001, +0.00000000000E+000
+3.66875000000E+008, -1.76021249676E-001, +0.00000000000E+000
+3.67500000000E+008, -1.74787035766E-001, +0.00000000000E+000
+3.68125000000E+008, -1.75658143492E-001, +0.00000000000E+000
+3.68750000000E+008, -1.77090987744E-001, +0.00000000000E+000
+3.69375000000E+008, -1.80478231261E-001, +0.00000000000E+000
+3.70000000000E+008, -1.78429146279E-001, +0.00000000000E+000
+3.70625000000E+008, -1.77941762636E-001, +0.00000000000E+000
+3.71250000000E+008, -1.79067988594E-001, +0.00000000000E+000
+3.71875000000E+008, -1.77674765706E-001, +0.00000000000E+000
+3.72500000000E+008, -1.82322479867E-001, +0.00000000000E+000
+3.73125000000E+008, -1.80093463524E-001, +0.00000000000E+000
+3.73750000000E+008, -1.78663870345E-001, +0.00000000000E+000
+3.74375000000E+008, -1.82517772741E-001, +0.00000000000E+000
+3.75000000000E+008, -1.79580902655E-001, +0.00000000000E+000
+3.75625000000E+008, -1.82516447365E-001, +0.00000000000E+000
+3.76250000000E+008, -1.81528380777E-001, +0.00000000000E+000
