"# Channel 1"
"# Trace 3"
Frequency, Formatted Data, Formatted Data
+2.50000000000E+008, -7.47478948540E+001, +0.00000000000E+000
+2.50625000000E+008, -7.56059134652E+001, +0.00000000000E+000
+2.51250000000E+008, -7.36138733543E+001, +0.00000000000E+000
+2.51875000000E+008, -7.46006257141E+001, +0.00000000000E+000
+2.52500000000E+008, -7.41411055430E+001, +0.00000000000E+000
+2.53125000000E+008, -7.21547904068E+001, +0.00000000000E+000
+2.53750000000E+008, -7.37493104999E+001, +0.00000000000E+000
+2.54375000000E+008, -7.31500622413E+001, +0.00000000000E+000
+2.55000000000E+008, -7.53846347981E+001, +0.00000000000E+000
+2.55625000000E+008, -7.42381314069E+001, +0.00000000000E+000
+2.56250000000E+008, -7.40702890921E+001, +0.00000000000E+000
+2.56875000000E+008, -7.48153982501E+001, +0.00000000000E+000
+2.57500000000E+008, -7.45003565111E+001, +0.00000000000E+000
+2.58125000000E+008, -7.42070805209E+001, +0.00000000000E+000
+2.58750000000E+008, -7.43701825350E+001, +0.00000000000E+000
+2.59375000000E+008, -7.34669480883E+001, +0.00000000000E+000
+2.60000000000E+008, -7.53888574545E+001, +0.00000000000E+000
+2.60625000000E+008, -7.42248369455E+001, +0.00000000000E+000
+2.61250000000E+008, -7.19860065046E+001, +0.00000000000E+000
+2.61875000000E+008, -7.40988922604E+001, +0.00000000000E+000
+2.62500000000E+008, -7.32844339945E+001, +0.00000000000E+000
+2.63125000000E+008, -7.23616874272E+001, +0.00000000000E+000
+2.63750000000E+008, -7.45490899176E+001, +0.00000000000E+000
+2.64375000000E+008, -7.27748664824E+001, +0.00000000000E+000
+2.65000000000E+008, -7.28149082244E+001, +0.00000000000E+000
+2.65625000000E+008, -7.32848270718E+001, +0.00000000000E+000
+2.66250000000E+008, -7.22392381989E+001, +0.00000000000E+000
+2.66875000000E+008, -7.34429594035E+001, +0.00000000000E+000
+2.67500000000E+008, -7.37100521952E+001, +0.00000000000E+000
+2.68125000000E+008, -7.24340590444E+001, +0.00000000000E+000
+2.68750000000E+008, -7.33652994445E+001, +0.00000000000E+000
+2.69375000000E+008, -7.18910250612E+001, +0.00000000000E+000
+2.70000000000E+008, -7.19571451225E+001, +0.00000000000E+000
+2.70625000000E+008, -7.29030437902E+001, +0.00000000000E+000
+2.71250000000E+008, -7.32727090499E+001, +0.00000000000E+000
+2.71875000000E+008, -7.22072008060E+001, +0.00000000000E+000
+2.72500000000E+008, -7.22516402977E+001, +0.00000000000E+000
+2.73125000000E+008, -7.22337443752E+001, +0.00000000000E+000
+2.73750000000E+008, -7.18842424363E+001, +0.00000000000E+000
+2.74375000000E+008, -7.21561290408E+001, +0.00000000000E+000
+2.75000000000E+008, -7.25855750976E+001, +0.00000000000E+000
+2.75625000000E+008, -7.18938388356E+001, +0.00000000000E+000
+2.76250000000E+008, -7.26679272319E+001, +0.00000000000E+000
+2.76875000000E+008, -7.16108763706E+001, +0.00000000000E+000
+2.77500000000E+008, -7.17839874799E+001, +0.00000000000E+000
+2.78125000000E+008, -7.14286201869E+001, +0.00000000000E+000
+2.78750000000E+008, -7.16728873061E+001, +0.00000000000E+000
+2.79375000000E+008, -7.24624998391E+001, +0.00000000000E+000
+2.80000000000E+008, -7.12090185019E+001, +0.00000000000E+000
+2.80625000000E+008, -7.17983149478E+001, +0.00000000000E+000
+2.81250000000E+008, -7.18057387400E+001, +0.00000000000E+000
+2.81875000000E+008, -7.09260412111E+001, +0.00000000000E+000
+2.82500000000E+008, -7.16481090669E+001, +0.00000000000E+000
+2.83125000000E+008, -7.06028030590E+001, +0.00000000000E+000
+2.83750000000E+008, -7.18772688015E+001, +0.00000000000E+000
+2.84375000000E+008, -7.13890241757E+001, +0.00000000000E+000
+2.85000000000E+008, -6.98553791464E+001, +0.00000000000E+000
