"# Channel 1"
"# Trace 3"
Frequency, Formatted Data, Formatted Data
+2.50000000000E+008, -3.03293210710E-003, +0.00000000000E+000
+2.50625000000E+008, -3.48794725522E-003, +0.00000000000E+000
+2.51250000000E+008, -4.50864381315E-003, +0.00000000000E+000
+2.51875000000E+008, -1.65744038175E-003, +0.00000000000E+000
+2.52500000000E+008, -2.02397153690E-003, +0.00000000000E+000
+2.53125000000E+008, -3.78886549351E-003, +0.00000000000E+000
+2.53750000000E+008, -3.96578278230E-003, +0.00000000000E+000
+2.54375000000E+008, -2.34900325710E-003, +0.00000000000E+000
+2.55000000000E+008, -3.30845168102E-003, +0.00000000000E+000
+2.55625000000E+008, -3.11779924155E-003, +0.00000000000E+000
+2.56250000000E+008, -2.05603798520E-003, +0.00000000000E+000
+2.56875000000E+008, -4.45197648691E-003, +0.00000000000E+000
+2.57500000000E+008, -3.36127965622E-003, +0.00000000000E+000
+2.58125000000E+008, -2.99228264334E-003, +0.00000000000E+000
+2.58750000000E+008, -1.53607575021E-003, +0.00000000000E+000
+2.59375000000E+008, -2.13435164432E-003, +0.00000000000E+000
+2.60000000000E+008, -8.56340962200E-004, +0.00000000000E+000
+2.60625000000E+008, -9.82465141741E-004, +0.00000000000E+000
+2.61250000000E+008, -1.99013041265E-003, +0.00000000000E+000
+2.61875000000E+008, -3.04095869502E-003, +0.00000000000E+000
+2.62500000000E+008, -1.90539800724E-003, +0.00000000000E+000
+2.63125000000E+008, -2.05648673581E-003, +0.00000000000E+000
+2.63750000000E+008, -1.46858053772E-003, +0.00000000000E+000
+2.64375000000E+008, -1.77324653093E-003, +0.00000000000E+000
+2.65000000000E+008, -2.73346326558E-003, +0.00000000000E+000
+2.65625000000E+008, -4.85926078423E-003, +0.00000000000E+000
+2.66250000000E+008, -3.18552094012E-003, +0.00000000000E+000
+2.66875000000E+008, -4.83098037352E-003, +0.00000000000E+000
+2.67500000000E+008, -2.16392347670E-003, +0.00000000000E+000
+2.68125000000E+008, -2.65346806144E-003, +0.00000000000E+000
+2.68750000000E+008, -4.20568067167E-003, +0.00000000000E+000
+2.69375000000E+008, -3.97782493010E-003, +0.00000000000E+000
+2.70000000000E+008, -2.78726206030E-003, +0.00000000000E+000
+2.70625000000E+008, -1.82103772008E-003, +0.00000000000E+000
+2.71250000000E+008, -2.51747423283E-003, +0.00000000000E+000
+2.71875000000E+008, -3.78635021817E-003, +0.00000000000E+000
+2.72500000000E+008, -1.30054523784E-003, +0.00000000000E+000
+2.73125000000E+008, -2.92814390626E-003, +0.00000000000E+000
+2.73750000000E+008, -4.00706905779E-003, +0.00000000000E+000
+2.74375000000E+008, -4.04854421753E-003, +0.00000000000E+000
+2.75000000000E+008, -4.14108987231E-003, +0.00000000000E+000
