"# Channel 1"
"# Trace 4"
Frequency, Formatted Data, Formatted Data
+2.50000000000E+008, -4.57348583982E+001, +0.00000000000E+000
+2.50625000000E+008, -4.57503935107E+001, +0.00000000000E+000
+2.51250000000E+008, -4.58557439163E+001, +0.00000000000E+000
+2.51875000000E+008, -4.57174653157E+001, +0.00000000000E+000
+2.52500000000E+008, -4.56530094654E+001, +0.00000000000E+000
+2.53125000000E+008, -4.56614845682E+001, +0.00000000000E+000
+2.53750000000E+008, -4.57580221969E+001, +0.00000000000E+000
+2.54375000000E+008, -4.56805831608E+001, +0.00000000000E+000
+2.55000000000E+008, -4.57148042565E+001, +0.00000000000E+000
+2.55625000000E+008, -4.56346877474E+001, +0.00000000000E+000
+2.56250000000E+008, -4.56965382309E+001, +0.00000000000E+000
+2.56875000000E+008, -4.56283878566E+001, +0.00000000000E+000
+2.57500000000E+008, -4.57018169727E+001, +0.00000000000E+000
+2.58125000000E+008, -4.56407220559E+001, +0.00000000000E+000
+2.58750000000E+008, -4.56159000393E+001, +0.00000000000E+000
+2.59375000000E+008, -4.55697837727E+001, +0.00000000000E+000
+2.60000000000E+008, -4.55778277916E+001, +0.00000000000E+000
+2.60625000000E+008, -4.55222614964E+001, +0.00000000000E+000
+2.61250000000E+008, -4.55978393857E+001, +0.00000000000E+000
+2.61875000000E+008, -4.55876806343E+001, +0.00000000000E+000
+2.62500000000E+008, -4.55777559955E+001, +0.00000000000E+000
+2.63125000000E+008, -4.55572129748E+001, +0.00000000000E+000
+2.63750000000E+008, -4.55274130342E+001, +0.00000000000E+000
+2.64375000000E+008, -4.56353414859E+001, +0.00000000000E+000
+2.65000000000E+008, -4.55685091464E+001, +0.00000000000E+000
+2.65625000000E+008, -4.55726685196E+001, +0.00000000000E+000
+2.66250000000E+008, -4.55465315709E+001, +0.00000000000E+000
+2.66875000000E+008, -4.55423822996E+001, +0.00000000000E+000
+2.67500000000E+008, -4.55312409744E+001, +0.00000000000E+000
+2.68125000000E+008, -4.55053755440E+001, +0.00000000000E+000
+2.68750000000E+008, -4.54537840594E+001, +0.00000000000E+000
+2.69375000000E+008, -4.55333114880E+001, +0.00000000000E+000
+2.70000000000E+008, -4.54783770936E+001, +0.00000000000E+000
+2.70625000000E+008, -4.54400593502E+001, +0.00000000000E+000
+2.71250000000E+008, -4.54410161194E+001, +0.00000000000E+000
+2.71875000000E+008, -4.54178048788E+001, +0.00000000000E+000
+2.72500000000E+008, -4.54238715505E+001, +0.00000000000E+000
+2.73125000000E+008, -4.55040786193E+001, +0.00000000000E+000
+2.73750000000E+008, -4.53951244321E+001, +0.00000000000E+000
+2.74375000000E+008, -4.55402365387E+001, +0.00000000000E+000
+2.75000000000E+008, -4.54322433591E+001, +0.00000000000E+000
+2.75625000000E+008, -4.53401271387E+001, +0.00000000000E+000
+2.76250000000E+008, -4.54370845064E+001, +0.00000000000E+000
+2.76875000000E+008, -4.53142381008E+001, +0.00000000000E+000
+2.77500000000E+008, -4.54262732452E+001, +0.00000000000E+000
+2.78125000000E+008, -4.53590676939E+001, +0.00000000000E+000
+2.78750000000E+008, -4.53067760247E+001, +0.00000000000E+000
+2.79375000000E+008, -4.52919755775E+001, +0.00000000000E+000
+2.80000000000E+008, -4.54473098468E+001, +0.00000000000E+000
+2.80625000000E+008, -4.52473580189E+001, +0.00000000000E+000
+2.81250000000E+008, -4.53028583341E+001, +0.00000000000E+000
+2.81875000000E+008, -4.52560789471E+001, +0.00000000000E+000
+2.82500000000E+008, -4.53027717030E+001, +0.00000000000E+000
+2.83125000000E+008, -4.53131509883E+001, +0.00000000000E+000
